segments,segments
0,10
1,241
2,139
3,157
4,66
5,498
6,215
7,43
8,78
9,343
10,431
11,3
12,67
13,182
14,501
15,24
16,533
17,628
18,479
19,178
20,205
22,74
23,123
24,279
25,206
26,6
27,56
28,136
29,380
30,146
31,17
32,137
33,241
34,116
35,177
36,99
37,24
38,340
39,414
