segments,segments
0,1
2,13
3,1
4,1
5,16
6,104
7,1
9,15
10,118
12,1
13,4
14,47
15,3
16,2991
17,1944
18,1761
19,5
20,1
24,118
25,11
27,1
28,6
29,452
30,21
31,1
32,9
34,3
35,4
36,7
37,1
38,250
39,89
