segments,segments
0,34
1,347
2,427
3,2
4,3
5,428
6,326
7,13
8,5
9,435
10,287
11,8
12,1
13,174
14,477
16,616
17,551
18,351
19,46
20,105
21,5
22,28
23,79
24,686
25,157
27,9
28,231
29,473
30,192
31,2
32,183
33,66
34,8
35,17
36,65
37,1
38,670
39,484
