done_bonus,historical,entropy,bonus_factor,counter_changes,is_done_success,reward_distance,counter_done_interations,rewards_sum,representation,reward_experience_bonus,reward_game,experience_bonus,changes_penalty,reward,segments,reward_neighbors,agent,discount_reward,counter_done_max_changes,done_penalty,counter_done,entropy_map,discount_rewards,piece_penalty
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([179], dtype=int64), array([143], dtype=int64), array([153], dtype=int64), array([240], dtype=int64), array([61], dtype=int64), array([236], dtype=int64), array([181], dtype=int64), array([77], dtype=int64), array([80], dtype=int64), array([106], dtype=int64), array([33], dtype=int64), array([32], dtype=int64)]}",2.584962500721156,2.254624876411447,12,True,0,0,6.8823592397610565,narrow-puzzle,8.06377930400662,9.0,1.0102,,7.982359239761056,[181  77  80 106  33  32],0,,,0,,0,1.2928090359850413,7.025567098934171,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([19], dtype=int64), array([49], dtype=int64), array([178], dtype=int64), array([9], dtype=int64), array([153], dtype=int64), array([234], dtype=int64), array([31], dtype=int64), array([172], dtype=int64), array([275], dtype=int64), array([9], dtype=int64), array([215], dtype=int64), array([49], dtype=int64), array([91], dtype=int64), array([20], dtype=int64), array([236], dtype=int64), array([78], dtype=int64), array([182], dtype=int64), array([106], dtype=int64), array([41], dtype=int64), array([237], dtype=int64), array([153], dtype=int64)]}",2.584962500721156,1.0,21,True,0,0,5.982359239761056,narrow-puzzle,8.065375775854571,27.0,1.0104,,7.982359239761056,[ 41 237 153  78 182 106],0,,,2,,1,1.2437667558983112,6.293056318859453,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([271], dtype=int64), array([153], dtype=int64), array([207], dtype=int64), array([146], dtype=int64), array([55], dtype=int64), array([27], dtype=int64), array([295], dtype=int64), array([237], dtype=int64), array([44], dtype=int64), array([145], dtype=int64), array([55], dtype=int64), array([245], dtype=int64), array([207], dtype=int64), array([96], dtype=int64), array([99], dtype=int64), array([134], dtype=int64), array([282], dtype=int64), array([32], dtype=int64)]}",2.584962500721156,1.0,18,True,0,0,6.282359239761056,narrow-puzzle,8.066972247702523,3.0,1.0106,,7.982359239761056,[207  96  99 134 282  32],0,,,7,,2,1.2227823468343684,6.532405504673998,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([99], dtype=int64), array([83], dtype=int64), array([245], dtype=int64), array([152], dtype=int64), array([260], dtype=int64), array([74], dtype=int64), array([152], dtype=int64), array([220], dtype=int64), array([182], dtype=int64), array([182], dtype=int64), array([145], dtype=int64), array([27], dtype=int64), array([290], dtype=int64), array([130], dtype=int64), array([102], dtype=int64), array([234], dtype=int64), array([153], dtype=int64), array([182], dtype=int64), array([259], dtype=int64)]}",2.584962500721156,1.0,19,True,0,0,2.1823592397610607,narrow-puzzle,8.068568719550475,3.0,1.0108,,7.982359239761056,[259 130 102 234 153 182],0,,,7,,3,1.2208665413808646,5.021892868202511,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([27], dtype=int64), array([147], dtype=int64), array([213], dtype=int64), array([95], dtype=int64), array([49], dtype=int64), array([90], dtype=int64), array([44], dtype=int64)]}",2.584962500721156,2.951996902824546,7,True,0,0,7.3823592397610565,narrow-puzzle,8.070165191398427,3.0,1.011,,7.982359239761056,[ 44 147 213  95  49  90],0,,,7,,4,1.2339633988896002,7.4517902680670165,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([74], dtype=int64), array([160], dtype=int64), array([153], dtype=int64), array([231], dtype=int64), array([160], dtype=int64), array([188], dtype=int64), array([9], dtype=int64), array([92], dtype=int64), array([126], dtype=int64), array([100], dtype=int64), array([279], dtype=int64), array([176], dtype=int64), array([242], dtype=int64), array([145], dtype=int64), array([238], dtype=int64), array([153], dtype=int64), array([173], dtype=int64), array([62], dtype=int64), array([55], dtype=int64), array([45], dtype=int64), array([176], dtype=int64), array([74], dtype=int64), array([141], dtype=int64), array([231], dtype=int64)]}",2.584962500721156,1.0,24,True,0,0,3.6823592397610563,narrow-puzzle,8.071761663246381,6.0,1.0112,,7.982359239761056,[ 55  45 176  74 141 231],0,,,9,,5,1.2197923824776027,5.649969853075312,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([282], dtype=int64), array([154], dtype=int64), array([112], dtype=int64), array([274], dtype=int64), array([96], dtype=int64), array([55], dtype=int64), array([27], dtype=int64), array([74], dtype=int64), array([142], dtype=int64), array([261], dtype=int64), array([120], dtype=int64), array([268], dtype=int64), array([44], dtype=int64), array([11], dtype=int64), array([182], dtype=int64), array([290], dtype=int64), array([99], dtype=int64), array([146], dtype=int64), array([231], dtype=int64), array([10], dtype=int64), array([153], dtype=int64), array([31], dtype=int64), array([295], dtype=int64), array([194], dtype=int64), array([297], dtype=int64), array([49], dtype=int64), array([221], dtype=int64), array([27], dtype=int64)]}",2.584962500721156,1.0,28,True,0,0,5.282359239761055,narrow-puzzle,8.073358135094333,3.0,1.0114,,7.982359239761056,[297  49 221  27 295 194],0,,,10,,6,1.2658501138215574,5.752592471746195,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([248], dtype=int64), array([249], dtype=int64), array([255], dtype=int64), array([171], dtype=int64), array([275], dtype=int64), array([262], dtype=int64), array([2], dtype=int64), array([176], dtype=int64), array([126], dtype=int64), array([254], dtype=int64), array([223], dtype=int64), array([77], dtype=int64), array([69], dtype=int64), array([153], dtype=int64), array([77], dtype=int64), array([176], dtype=int64), array([254], dtype=int64), array([172], dtype=int64), array([178], dtype=int64), array([203], dtype=int64), array([262], dtype=int64), array([268], dtype=int64), array([271], dtype=int64), array([198], dtype=int64), array([282], dtype=int64), array([207], dtype=int64), array([213], dtype=int64), array([42], dtype=int64), array([242], dtype=int64), array([145], dtype=int64), array([36], dtype=int64), array([254], dtype=int64), array([145], dtype=int64), array([43], dtype=int64), array([37], dtype=int64), array([161], dtype=int64), array([223], dtype=int64), array([246], dtype=int64), array([17], dtype=int64), array([49], dtype=int64), array([177], dtype=int64)]}",2.584962500721156,1.0,41,True,0,0,-4.017640760238935,narrow-puzzle,8.074954606942285,12.0,1.0116,,7.982359239761056,[223 246  17  49 177 161],0,,,12,,7,1.260080046824511,0.6929785602516132,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([172], dtype=int64), array([207], dtype=int64), array([290], dtype=int64), array([146], dtype=int64), array([199], dtype=int64), array([199], dtype=int64), array([246], dtype=int64), array([41], dtype=int64), array([65], dtype=int64), array([234], dtype=int64), array([32], dtype=int64), array([256], dtype=int64), array([182], dtype=int64), array([195], dtype=int64), array([73], dtype=int64), array([240], dtype=int64), array([182], dtype=int64), array([256], dtype=int64), array([153], dtype=int64), array([270], dtype=int64), array([54], dtype=int64), array([259], dtype=int64), array([55], dtype=int64), array([182], dtype=int64), array([178], dtype=int64), array([27], dtype=int64), array([94], dtype=int64), array([195], dtype=int64), array([80], dtype=int64), array([11], dtype=int64), array([62], dtype=int64), array([271], dtype=int64), array([295], dtype=int64), array([22], dtype=int64), array([80], dtype=int64), array([7], dtype=int64), array([146], dtype=int64), array([277], dtype=int64), array([235], dtype=int64), array([9], dtype=int64), array([166], dtype=int64), array([54], dtype=int64), array([76], dtype=int64), array([121], dtype=int64), array([54], dtype=int64), array([275], dtype=int64), array([231], dtype=int64), array([170], dtype=int64), array([96], dtype=int64), array([261], dtype=int64), array([27], dtype=int64)]}",2.584962500721156,1.0,51,True,0,0,-7.017640760238928,narrow-puzzle,8.076551078790237,6.0,1.0118,,7.982359239761056,[ 96 261  27 275 231 170],0,,,12,,8,1.2213745581489854,0.21228645353183676,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([282], dtype=int64), array([166], dtype=int64), array([22], dtype=int64), array([95], dtype=int64), array([95], dtype=int64), array([172], dtype=int64), array([54], dtype=int64), array([178], dtype=int64), array([230], dtype=int64), array([179], dtype=int64), array([108], dtype=int64), array([259], dtype=int64), array([254], dtype=int64), array([145], dtype=int64), array([271], dtype=int64), array([182], dtype=int64), array([208], dtype=int64), array([206], dtype=int64), array([257], dtype=int64), array([155], dtype=int64), array([246], dtype=int64), array([182], dtype=int64), array([287], dtype=int64), array([287], dtype=int64), array([177], dtype=int64), array([27], dtype=int64), array([199], dtype=int64), array([255], dtype=int64), array([18], dtype=int64), array([102], dtype=int64)]}",2.584962500721156,1.0,30,True,0,0,-2.9176407602389354,narrow-puzzle,8.078147550638189,9.0,1.012,,7.982359239761056,[177  27 199 255  18 102],0,,,12,,9,1.2179410250368998,2.0915805284549482,0
