segments,segments
0,4
1,290
2,376
3,2
4,3
5,348
6,280
7,7
8,2
9,418
10,420
11,3
12,9
13,341
14,540
15,2
16,581
17,457
18,677
19,17
20,50
22,73
23,14
24,496
25,389
26,1
27,4
28,132
29,516
30,31
31,4
32,361
33,17
34,6
35,23
36,92
37,6
38,417
39,591
