segments,segments
0,75
1,124
2,199
3,74
4,45
5,257
6,184
7,50
8,63
9,285
10,307
11,24
12,33
13,239
14,237
15,13
16,393
17,280
18,241
19,84
20,72
22,19
23,94
24,318
25,246
26,6
27,28
28,249
29,293
30,142
31,21
32,144
33,232
34,54
35,156
36,81
37,12
38,243
39,383
