segments,segments
0,23
1,213
2,145
3,110
4,31
5,199
6,110
7,73
8,49
9,309
10,153
11,52
12,28
13,178
14,293
15,37
16,274
17,345
18,429
19,153
20,172
22,28
23,180
24,349
25,68
26,3
27,136
28,179
29,303
30,80
31,5
32,156
33,254
34,17
35,182
36,155
37,17
38,220
39,292
