segments,segments
0,1
1,5
2,1
3,1
5,12
6,11
8,1
9,249
10,153
11,1
12,4
13,5
14,45
16,423
17,3510
18,2136
19,12
20,13
21,1
22,2
23,1
24,724
25,25
26,2
27,1
28,14
29,302
30,3
31,3
32,23
33,3
34,2
35,3
36,1
37,1
38,67
39,239
