segments,segments
0,6
1,162
2,133
3,1
4,4
5,214
6,395
7,2
8,13
9,322
10,352
11,63
12,17
13,71
14,302
15,3
16,366
17,359
18,352
19,67
20,28
22,45
23,146
24,380
25,110
27,2
28,145
29,399
30,225
31,1
32,525
33,59
34,4
35,109
36,16
37,2
38,349
39,251
