segments,segments
0,6
1,210
2,266
3,92
4,70
5,200
6,227
7,17
8,14
9,276
10,318
11,23
12,18
13,168
14,259
15,12
16,396
17,245
18,302
19,77
20,125
22,21
23,199
24,360
25,84
26,3
27,10
28,132
29,291
30,128
31,4
32,234
33,153
34,25
35,314
36,165
37,30
38,218
39,308
