segments,segments
0,34
1,200
2,201
3,60
4,173
5,251
6,160
7,79
8,33
9,348
10,334
11,21
12,149
13,171
14,330
15,9
16,461
17,290
18,357
19,65
20,191
21,2
22,154
23,97
24,343
25,338
26,45
27,76
28,209
29,292
30,371
31,69
32,304
33,278
34,200
35,98
36,205
37,153
38,225
39,416
